height(km) press(hPa) W(M/S) T(C) T-TE(C) QV(g/kg) SAT(g/kg) QC(g/kg) QH(g/kg) QI(g/kg) "Buoy(1e-2 m/s2)" radius(m) dwdt_entr(unitless) plumeT(K) envT(K)
1.3500 737.5612 15.4125 10.2200 -7.5110 4.0316 10.7989 0.0000 0.0000 0.0000 -17.3251 1.2485 -0.0153 283.5200 291.0310
1.4500 729.0433 14.0961 9.3182 -7.5780 4.0377 10.2755 0.0000 0.0000 0.0000 -17.4919 1.2529 -0.0133 282.6182 290.1962
1.5500 720.5255 12.6275 8.4219 -7.6396 4.0437 9.7785 0.0000 0.0000 0.0000 -17.6413 1.2575 -0.0114 281.7219 289.3615
1.6500 712.0075 10.9086 7.5352 -7.6915 4.0495 9.3093 0.0000 0.0000 0.0000 -17.7341 1.2625 -0.0094 280.8352 288.5267
1.7500 703.4896 8.5734 6.6885 -7.7035 4.0548 8.8850 0.0000 0.0000 0.0000 -17.5181 1.2691 -0.0070 279.9885 287.6920
1.8500 695.2394 5.1680 6.0826 -7.4818 4.0539 8.6191 0.0000 0.0000 0.0000 -16.1523 1.2866 -0.0037 279.3826 286.8644
1.9500 687.1749 1.4575 6.2614 -6.4805 4.0294 8.8315 0.0000 0.0000 0.0000 -12.8334 1.3403 -0.0008 279.5613 286.0418
2.0500 679.1104 -0.8445 7.3708 -4.5485 3.9734 9.6566 0.0000 0.0000 0.0000 -8.3127 1.4349 -0.0003 280.6708 285.2193
2.1500 671.0458 -1.3068 8.5876 -2.5091 3.9094 10.6324 0.0000 0.0000 0.0000 -4.4373 1.5318 -0.0003 281.8876 284.3967
2.2500 662.9813 -0.9196 9.1127 -1.1614 3.8559 11.1597 0.0000 0.0000 0.0000 -2.0959 1.6059 -0.0001 282.4127 283.5741
2.3500 654.9169 -0.4962 8.9754 -0.4761 3.8119 11.1936 0.0000 0.0000 0.0000 -0.9439 1.6618 -0.0001 282.2754 282.7515
2.4500 647.0295 -0.2339 8.4814 -0.1715 3.7719 10.9536 0.0000 0.0000 0.0000 -0.4529 1.7081 -0.0000 281.7814 281.9529
2.5500 639.4192 -0.1047 7.8298 -0.0621 3.7325 10.5981 0.0000 0.0000 0.0000 -0.2656 1.7502 -0.0000 281.1298 281.1919
2.6500 631.8088 -0.0487 7.1101 -0.0208 3.6921 10.2048 0.0000 0.0000 0.0000 -0.1887 1.7906 -0.0000 280.4101 280.4309
2.7500 624.1985 -0.0263 6.3631 -0.0068 3.6497 9.8061 0.0000 0.0000 0.0000 -0.1562 1.8298 -0.0000 279.6631 279.6699
2.8500 616.5882 -0.0174 5.6054 -0.0034 3.6043 9.4145 0.0000 0.0000 0.0000 -0.1440 1.8669 -0.0000 278.9054 278.9088
2.9500 608.9778 -0.0141 4.8416 -0.0062 3.5553 9.0333 0.0000 0.0000 0.0000 -0.1537 1.9002 -0.0000 278.1416 278.1478
3.0500 601.3674 -0.0113 4.0664 -0.0204 3.5021 8.6591 0.0000 0.0000 0.0000 -0.1451 1.9276 -0.0000 277.3664 277.3867
3.1500 594.1406 -0.0080 3.2499 -0.0087 3.4443 8.2691 0.0000 0.0000 0.0000 -0.1101 1.9466 -0.0000 276.5499 276.5586
3.2500 586.9977 -0.0058 2.4137 -0.0020 3.3817 7.8826 0.0000 0.0000 0.0000 -0.0880 1.9548 -0.0000 275.7137 275.7157
3.3500 579.8549 -0.0044 1.5724 -0.0004 3.3143 7.5096 0.0000 0.0000 0.0000 -0.0752 1.9499 -0.0000 274.8724 274.8729
3.4500 572.7120 -0.0034 0.7301 0.0001 3.2421 7.1518 0.0000 0.0000 0.0000 -0.0652 1.9290 -0.0000 274.0301 274.0300
3.5500 565.5692 -0.0024 -0.1119 0.0009 3.1651 6.8096 0.0000 0.0000 0.0000 -0.0534 1.8889 -0.0000 273.1880 273.1872
3.6500 558.4263 -0.0010 -0.9511 0.0046 3.0832 6.4835 0.0000 0.0000 0.0000 -0.0214 1.8261 -0.0000 272.3489 272.3443
3.7500 551.2834 -0.0003 -1.7744 0.0241 2.9962 6.1787 0.0000 0.0000 0.0000 -0.0050 1.7362 -0.0000 271.5256 271.5015
3.8500 544.5385 -0.0004 -2.5091 0.0089 2.9033 5.9218 0.0000 0.0000 0.0000 -0.0129 1.6139 -0.0000 270.7909 270.7820
3.9500 537.8807 -0.0000 -3.2090 0.0014 2.8059 5.6885 0.0000 0.0000 0.0000 0.0000 1.4531 -0.0000 270.0910 270.0896
4.0500 531.2229 0.0000 -3.9028 0.0000 2.7056 5.4662 0.0000 0.0000 0.0000 0.0000 1.2456 0.0000 269.3972 269.3972
4.1500 524.5651 0.0000 -4.5952 0.0000 2.5718 5.2523 0.0000 0.0000 0.0000 0.0000 1.2468 0.0000 268.7048 268.7048
4.2500 517.9073 0.0000 -5.2876 0.0000 2.4440 5.0462 0.0000 0.0000 0.0000 0.0000 1.2480 0.0000 268.0124 268.0124
4.3500 511.2495 0.0000 -5.9800 0.0000 2.3219 4.8474 0.0000 0.0000 0.0000 0.0000 1.2492 0.0000 267.3199 267.3199
4.4500 504.5917 0.0000 -6.6725 0.0000 2.2054 4.6559 0.0000 0.0000 0.0000 0.0000 1.2504 0.0000 266.6275 266.6275
4.5500 498.0915 0.0000 -7.3485 0.0000 2.0625 4.4756 0.0000 0.0000 0.0000 0.0000 1.2516 0.0000 265.9515 265.9515
4.6500 491.9415 0.0000 -7.9881 0.0000 1.8594 4.3109 0.0000 0.0000 0.0000 0.0000 1.2528 0.0000 265.3119 265.3119
4.7500 485.7914 0.0000 -8.6277 0.0000 1.6682 4.1519 0.0000 0.0000 0.0000 0.0000 1.2540 0.0000 264.6723 264.6723
4.8500 479.6414 0.0000 -9.2673 0.0000 1.4885 3.9983 0.0000 0.0000 0.0000 0.0000 1.2552 0.0000 264.0327 264.0327
4.9500 473.4913 0.0000 -9.9069 0.0000 1.3196 3.8499 0.0000 0.0000 0.0000 0.0000 1.2564 0.0000 263.3931 263.3931
5.0500 467.3412 0.0000 -10.5465 0.0000 1.1611 3.7066 0.0000 0.0000 0.0000 0.0000 1.2576 0.0000 262.7535 262.7535
5.1500 461.1911 0.0000 -11.1861 0.0000 1.0124 3.5683 0.0000 0.0000 0.0000 0.0000 1.2588 0.0000 262.1139 262.1139
5.2500 455.0411 0.0000 -11.8257 0.0000 0.8731 3.4348 0.0000 0.0000 0.0000 0.0000 1.2600 0.0000 261.4742 261.4742
5.3500 448.9858 0.0000 -12.4879 0.0000 0.7535 3.2992 0.0000 0.0000 0.0000 0.0000 1.2612 0.0000 260.8120 260.8120
5.4500 443.3615 0.0000 -13.2528 0.0000 0.6886 3.1389 0.0000 0.0000 0.0000 0.0000 1.2624 0.0000 260.0471 260.0471
5.5500 437.7372 0.0000 -14.0177 0.0000 0.6281 2.9857 0.0000 0.0000 0.0000 0.0000 1.2636 0.0000 259.2823 259.2823
5.6500 432.1130 0.0000 -14.7827 0.0000 0.5718 2.8392 0.0000 0.0000 0.0000 0.0000 1.2648 0.0000 258.5173 258.5173
5.7500 426.4886 0.0000 -15.5475 0.0000 0.5193 2.6992 0.0000 0.0000 0.0000 0.0000 1.2660 0.0000 257.7524 257.7524
5.8500 420.8644 0.0000 -16.3124 0.0000 0.4705 2.5654 0.0000 0.0000 0.0000 0.0000 1.2672 0.0000 256.9875 256.9875
5.9500 415.2401 0.0000 -17.0774 0.0000 0.4251 2.4377 0.0000 0.0000 0.0000 0.0000 1.2684 0.0000 256.2226 256.2226
6.0500 409.6158 0.0000 -17.8423 0.0000 0.3830 2.3157 0.0000 0.0000 0.0000 0.0000 1.2696 0.0000 255.4577 255.4577
6.1500 403.9915 0.0000 -18.6072 0.0000 0.3439 2.1993 0.0000 0.0000 0.0000 0.0000 1.2708 0.0000 254.6928 254.6928
6.2500 398.5173 0.0000 -19.3517 0.0000 0.3118 2.0911 0.0000 0.0000 0.0000 0.0000 1.2720 0.0000 253.9483 253.9483
6.3500 393.4100 0.0000 -20.0462 0.0000 0.2913 1.9945 0.0000 0.0000 0.0000 0.0000 1.2732 0.0000 253.2538 253.2538
6.4500 388.3028 0.0000 -20.7408 0.0000 0.2720 1.9020 0.0000 0.0000 0.0000 0.0000 1.2744 0.0000 252.5592 252.5592
6.5500 383.1955 0.0000 -21.4354 0.0000 0.2537 1.8134 0.0000 0.0000 0.0000 0.0000 1.2756 0.0000 251.8646 251.8646
6.6500 378.0883 0.0000 -22.1300 0.0000 0.2366 1.7286 0.0000 0.0000 0.0000 0.0000 1.2768 0.0000 251.1700 251.1700
6.7500 372.9810 0.0000 -22.8246 0.0000 0.2204 1.6473 0.0000 0.0000 0.0000 0.0000 1.2780 0.0000 250.4754 250.4754
6.8500 367.8738 0.0000 -23.5192 0.0000 0.2052 1.5696 0.0000 0.0000 0.0000 0.0000 1.2792 0.0000 249.7808 249.7808
6.9500 362.7665 0.0000 -24.2138 0.0000 0.1909 1.4952 0.0000 0.0000 0.0000 0.0000 1.2804 0.0000 249.0862 249.0862
7.0500 357.6592 0.0000 -24.9083 0.0000 0.1774 1.4241 0.0000 0.0000 0.0000 0.0000 1.2816 0.0000 248.3916 248.3916
7.1500 352.5520 0.0000 -25.6029 0.0000 0.1648 1.3561 0.0000 0.0000 0.0000 0.0000 1.2828 0.0000 247.6971 247.6971
7.2500 347.7299 0.0000 -26.2587 0.0000 0.1583 1.2946 0.0000 0.0000 0.0000 0.0000 1.2840 0.0000 247.0413 247.0413
7.3500 343.1927 0.0000 -26.8758 0.0000 0.1571 1.2391 0.0000 0.0000 0.0000 0.0000 1.2852 0.0000 246.4242 246.4242
7.4500 338.6555 0.0000 -27.4928 0.0000 0.1557 1.1858 0.0000 0.0000 0.0000 0.0000 1.2864 0.0000 245.8071 245.8071
7.5500 334.1183 0.0000 -28.1099 0.0000 0.1542 1.1346 0.0000 0.0000 0.0000 0.0000 1.2876 0.0000 245.1901 245.1901
7.6500 329.5811 0.0000 -28.7270 0.0000 0.1524 1.0855 0.0000 0.0000 0.0000 0.0000 1.2888 0.0000 244.5730 244.5730
7.7500 325.0439 0.0000 -29.3440 0.0000 0.1505 1.0383 0.0000 0.0000 0.0000 0.0000 1.2900 0.0000 243.9560 243.9560
7.8500 320.5067 0.0000 -29.9611 0.0000 0.1485 0.9930 0.0000 0.0000 0.0000 0.0000 1.2912 0.0000 243.3389 243.3389
7.9500 315.9695 0.0000 -30.5781 0.0000 0.1463 0.9496 0.0000 0.0000 0.0000 0.0000 1.2924 0.0000 242.7218 242.7218
8.0500 311.4323 0.0000 -31.1952 0.0000 0.1440 0.9079 0.0000 0.0000 0.0000 0.0000 1.2936 0.0000 242.1048 242.1048
8.1500 306.8951 0.0000 -31.8123 0.0000 0.1416 0.8680 0.0000 0.0000 0.0000 0.0000 1.2948 0.0000 241.4877 241.4877
8.2500 302.3579 0.0000 -32.4293 0.0000 0.1391 0.8297 0.0000 0.0000 0.0000 0.0000 1.2960 0.0000 240.8707 240.8707
8.3500 298.0925 0.0000 -33.1086 0.0000 0.1339 0.7874 0.0000 0.0000 0.0000 0.0000 1.2972 0.0000 240.1914 240.1914
8.4500 294.1211 0.0000 -33.8552 0.0000 0.1260 0.7414 0.0000 0.0000 0.0000 0.0000 1.2984 0.0000 239.4447 239.4447
8.5500 290.1497 0.0000 -34.6019 0.0000 0.1186 0.6978 0.0000 0.0000 0.0000 0.0000 1.2996 0.0000 238.6981 238.6981
8.6500 286.1783 0.0000 -35.3485 0.0000 0.1116 0.6566 0.0000 0.0000 0.0000 0.0000 1.3008 0.0000 237.9515 237.9515
8.7500 282.2068 0.0000 -36.0951 0.0000 0.1050 0.6175 0.0000 0.0000 0.0000 0.0000 1.3020 0.0000 237.2049 237.2049
8.8500 278.2354 0.0000 -36.8417 0.0000 0.0987 0.5806 0.0000 0.0000 0.0000 0.0000 1.3032 0.0000 236.4583 236.4583
8.9500 274.2640 0.0000 -37.5884 0.0000 0.0928 0.5457 0.0000 0.0000 0.0000 0.0000 1.3044 0.0000 235.7116 235.7116
9.0500 270.2926 0.0000 -38.3350 0.0000 0.0872 0.5127 0.0000 0.0000 0.0000 0.0000 1.3056 0.0000 234.9650 234.9650
9.1500 266.3212 0.0000 -39.0816 0.0000 0.0819 0.4816 0.0000 0.0000 0.0000 0.0000 1.3068 0.0000 234.2184 234.2184
9.2500 262.3498 0.0000 -39.8282 0.0000 0.0769 0.4521 0.0000 0.0000 0.0000 0.0000 1.3080 0.0000 233.4718 233.4718
9.3500 258.3784 0.0000 -40.5749 0.0000 0.0721 0.4243 0.0000 0.0000 0.0000 0.0000 1.3092 0.0000 232.7251 232.7251
9.4500 254.4070 0.0000 -41.3215 0.0000 0.0677 0.3981 0.0000 0.0000 0.0000 0.0000 1.3104 0.0000 231.9785 231.9785
9.5500 250.4356 0.0000 -42.0681 0.0000 0.0635 0.3734 0.0000 0.0000 0.0000 0.0000 1.3116 0.0000 231.2319 231.2319
9.6500 246.8384 0.0000 -42.7950 0.0000 0.0604 0.3503 0.0000 0.0000 0.0000 0.0000 1.3128 0.0000 230.5050 230.5050
9.7500 243.2872 0.0000 -43.5194 0.0000 0.0576 0.3285 0.0000 0.0000 0.0000 0.0000 1.3140 0.0000 229.7806 229.7806
9.8500 239.7361 0.0000 -44.2438 0.0000 0.0549 0.3080 0.0000 0.0000 0.0000 0.0000 1.3152 0.0000 229.0562 229.0562
9.9500 236.1850 0.0000 -44.9683 0.0000 0.0523 0.2886 0.0000 0.0000 0.0000 0.0000 1.3164 0.0000 228.3317 228.3317
10.0500 232.6338 0.0000 -45.6927 0.0000 0.0497 0.2704 0.0000 0.0000 0.0000 0.0000 1.3176 0.0000 227.6073 227.6073
10.1500 229.0827 0.0000 -46.4171 0.0000 0.0473 0.2532 0.0000 0.0000 0.0000 0.0000 1.3188 0.0000 226.8829 226.8829
10.2500 225.5315 0.0000 -47.1416 0.0000 0.0449 0.2370 0.0000 0.0000 0.0000 0.0000 1.3200 0.0000 226.1584 226.1584
10.3500 222.2428 0.0000 -47.8235 0.0000 0.0438 0.2226 0.0000 0.0000 0.0000 0.0000 1.3212 0.0000 225.4765 225.4765
10.4500 219.0003 0.0000 -48.4979 0.0000 0.0427 0.2091 0.0000 0.0000 0.0000 0.0000 1.3224 0.0000 224.8020 224.8020
10.5500 215.7577 0.0000 -49.1724 0.0000 0.0417 0.1964 0.0000 0.0000 0.0000 0.0000 1.3236 0.0000 224.1276 224.1276
10.6500 212.5152 0.0000 -49.8468 0.0000 0.0405 0.1843 0.0000 0.0000 0.0000 0.0000 1.3248 0.0000 223.4531 223.4531
10.7500 209.2726 0.0000 -50.5213 0.0000 0.0394 0.1730 0.0000 0.0000 0.0000 0.0000 1.3260 0.0000 222.7787 222.7787
10.8500 206.0301 0.0000 -51.1957 0.0000 0.0382 0.1623 0.0000 0.0000 0.0000 0.0000 1.3272 0.0000 222.1042 222.1042
10.9500 202.7876 0.0000 -51.8702 0.0000 0.0370 0.1522 0.0000 0.0000 0.0000 0.0000 1.3284 0.0000 221.4298 221.4298
11.0500 199.5892 0.0000 -52.5239 0.0000 0.0360 0.1431 0.0000 0.0000 0.0000 0.0000 1.3296 0.0000 220.7760 220.7760
11.1500 196.6618 0.0000 -53.0509 0.0000 0.0357 0.1363 0.0000 0.0000 0.0000 0.0000 1.3308 0.0000 220.2491 220.2491
11.2500 193.7344 0.0000 -53.5778 0.0000 0.0354 0.1298 0.0000 0.0000 0.0000 0.0000 1.3320 0.0000 219.7222 219.7222
11.3500 190.8070 0.0000 -54.1047 0.0000 0.0350 0.1236 0.0000 0.0000 0.0000 0.0000 1.3332 0.0000 219.1953 219.1953
11.4500 187.8796 0.0000 -54.6317 0.0000 0.0346 0.1177 0.0000 0.0000 0.0000 0.0000 1.3344 0.0000 218.6683 218.6683
11.5500 184.9522 0.0000 -55.1586 0.0000 0.0341 0.1121 0.0000 0.0000 0.0000 0.0000 1.3356 0.0000 218.1414 218.1414
11.6500 182.0248 0.0000 -55.6855 0.0000 0.0336 0.1067 0.0000 0.0000 0.0000 0.0000 1.3368 0.0000 217.6145 217.6145
11.7500 179.0974 0.0000 -56.2125 0.0000 0.0330 0.1015 0.0000 0.0000 0.0000 0.0000 1.3380 0.0000 217.0875 217.0875
11.8500 176.1700 0.0000 -56.7394 0.0000 0.0325 0.0966 0.0000 0.0000 0.0000 0.0000 1.3392 0.0000 216.5606 216.5606
11.9500 173.4448 0.0000 -57.2610 0.0000 0.0311 0.0919 0.0000 0.0000 0.0000 0.0000 1.3404 0.0000 216.0389 216.0389
12.0500 170.8541 0.0000 -57.7792 0.0000 0.0293 0.0874 0.0000 0.0000 0.0000 0.0000 1.3416 0.0000 215.5208 215.5208
12.1500 168.2634 0.0000 -58.2973 0.0000 0.0276 0.0831 0.0000 0.0000 0.0000 0.0000 1.3428 0.0000 215.0027 215.0027
12.2500 165.6727 0.0000 -58.8154 0.0000 0.0260 0.0790 0.0000 0.0000 0.0000 0.0000 1.3440 0.0000 214.4845 214.4845
12.3500 163.0821 0.0000 -59.3336 0.0000 0.0244 0.0750 0.0000 0.0000 0.0000 0.0000 1.3452 0.0000 213.9664 213.9664
12.4500 160.4914 0.0000 -59.8517 0.0000 0.0230 0.0713 0.0000 0.0000 0.0000 0.0000 1.3464 0.0000 213.4483 213.4483
12.5500 157.9007 0.0000 -60.3699 0.0000 0.0216 0.0677 0.0000 0.0000 0.0000 0.0000 1.3476 0.0000 212.9301 212.9301
12.6500 155.3101 0.0000 -60.8880 0.0000 0.0204 0.0643 0.0000 0.0000 0.0000 0.0000 1.3488 0.0000 212.4120 212.4120
12.7500 152.7194 0.0000 -61.4061 0.0000 0.0191 0.0611 0.0000 0.0000 0.0000 0.0000 1.3500 0.0000 211.8939 211.8939
12.8500 150.1287 0.0000 -61.9243 0.0000 0.0180 0.0580 0.0000 0.0000 0.0000 0.0000 1.3512 0.0000 211.3757 211.3757
12.9500 147.8654 0.0000 -62.4623 0.0000 0.0172 0.0548 0.0000 0.0000 0.0000 0.0000 1.3524 0.0000 210.8377 210.8377
13.0500 145.6192 0.0000 -63.0014 0.0000 0.0164 0.0518 0.0000 0.0000 0.0000 0.0000 1.3536 0.0000 210.2986 210.2986
13.1500 143.3730 0.0000 -63.5405 0.0000 0.0157 0.0489 0.0000 0.0000 0.0000 0.0000 1.3548 0.0000 209.7595 209.7595
13.2500 141.1269 0.0000 -64.0795 0.0000 0.0150 0.0462 0.0000 0.0000 0.0000 0.0000 1.3560 0.0000 209.2204 209.2204
13.3500 138.8807 0.0000 -64.6186 0.0000 0.0143 0.0436 0.0000 0.0000 0.0000 0.0000 1.3572 0.0000 208.6814 208.6814
13.4500 136.6345 0.0000 -65.1577 0.0000 0.0136 0.0411 0.0000 0.0000 0.0000 0.0000 1.3584 0.0000 208.1423 208.1423
13.5500 134.3883 0.0000 -65.6968 0.0000 0.0130 0.0388 0.0000 0.0000 0.0000 0.0000 1.3596 0.0000 207.6032 207.6032
13.6500 132.1421 0.0000 -66.2359 0.0000 0.0124 0.0366 0.0000 0.0000 0.0000 0.0000 1.3608 0.0000 207.0641 207.0641
13.7500 129.8960 0.0000 -66.7750 0.0000 0.0118 0.0345 0.0000 0.0000 0.0000 0.0000 1.3620 0.0000 206.5250 206.5250
13.8500 127.6498 0.0000 -67.3141 0.0000 0.0113 0.0326 0.0000 0.0000 0.0000 0.0000 1.3632 0.0000 205.9859 205.9859
13.9500 125.4036 0.0000 -67.8531 0.0000 0.0107 0.0307 0.0000 0.0000 0.0000 0.0000 1.3644 0.0000 205.4469 205.4469
14.0500 123.4569 0.0000 -68.1475 0.0000 0.0106 0.0299 0.0000 0.0000 0.0000 0.0000 1.3656 0.0000 205.1525 205.1525
14.1500 121.5758 0.0000 -68.3883 0.0000 0.0105 0.0294 0.0000 0.0000 0.0000 0.0000 1.3668 0.0000 204.9117 204.9117
14.2500 119.6947 0.0000 -68.6291 0.0000 0.0104 0.0288 0.0000 0.0000 0.0000 0.0000 1.3680 0.0000 204.6709 204.6709
14.3500 117.8135 0.0000 -68.8699 0.0000 0.0104 0.0283 0.0000 0.0000 0.0000 0.0000 1.3692 0.0000 204.4301 204.4301
14.4500 115.9324 0.0000 -69.1106 0.0000 0.0103 0.0277 0.0000 0.0000 0.0000 0.0000 1.3704 0.0000 204.1893 204.1893
14.5500 114.0513 0.0000 -69.3514 0.0000 0.0102 0.0272 0.0000 0.0000 0.0000 0.0000 1.3716 0.0000 203.9486 203.9486
14.6500 112.1702 0.0000 -69.5922 0.0000 0.0102 0.0267 0.0000 0.0000 0.0000 0.0000 1.3728 0.0000 203.7078 203.7078
14.7500 110.2891 0.0000 -69.8330 0.0000 0.0101 0.0263 0.0000 0.0000 0.0000 0.0000 1.3740 0.0000 203.4670 203.4670
14.8500 108.4080 0.0000 -70.0738 0.0000 0.0101 0.0258 0.0000 0.0000 0.0000 0.0000 1.3752 0.0000 203.2262 203.2262
14.9500 106.5269 0.0000 -70.3146 0.0000 0.0100 0.0253 0.0000 0.0000 0.0000 0.0000 1.3764 0.0000 202.9854 202.9854
15.0500 104.6458 0.0000 -70.5553 0.0000 0.0099 0.0249 0.0000 0.0000 0.0000 0.0000 1.3776 0.0000 202.7446 202.7446
15.1500 102.7646 0.0000 -70.7961 0.0000 0.0099 0.0245 0.0000 0.0000 0.0000 0.0000 1.3788 0.0000 202.5039 202.5039
15.2500 100.8835 0.0000 -71.0369 0.0000 0.0098 0.0240 0.0000 0.0000 0.0000 0.0000 1.3800 0.0000 202.2631 202.2631
15.3500 99.2464 0.0000 -71.1073 0.0000 0.0098 0.0242 0.0000 0.0000 0.0000 0.0000 1.3812 0.0000 202.1927 202.1927
15.4500 97.8252 0.0000 -71.0268 0.0000 0.0097 0.0248 0.0000 0.0000 0.0000 0.0000 1.3824 0.0000 202.2732 202.2732
15.5500 96.4041 0.0000 -70.9462 0.0000 0.0096 0.0255 0.0000 0.0000 0.0000 0.0000 1.3836 0.0000 202.3538 202.3538
15.6500 94.9830 0.0000 -70.8657 0.0000 0.0096 0.0262 0.0000 0.0000 0.0000 0.0000 1.3848 0.0000 202.4343 202.4343
15.7500 93.5618 0.0000 -70.7852 0.0000 0.0095 0.0269 0.0000 0.0000 0.0000 0.0000 1.3860 0.0000 202.5148 202.5148
15.8500 92.1407 0.0000 -70.7046 0.0000 0.0094 0.0277 0.0000 0.0000 0.0000 0.0000 1.3872 0.0000 202.5954 202.5954
15.9500 90.7196 0.0000 -70.6241 0.0000 0.0093 0.0284 0.0000 0.0000 0.0000 0.0000 1.3884 0.0000 202.6759 202.6759
16.0500 89.2985 0.0000 -70.5436 0.0000 0.0092 0.0292 0.0000 0.0000 0.0000 0.0000 1.3896 0.0000 202.7564 202.7564
16.1500 87.8773 0.0000 -70.4630 0.0000 0.0090 0.0300 0.0000 0.0000 0.0000 0.0000 1.3908 0.0000 202.8369 202.8369
16.2500 86.4562 0.0000 -70.3825 0.0000 0.0089 0.0309 0.0000 0.0000 0.0000 0.0000 1.3920 0.0000 202.9175 202.9175
16.3500 85.0351 0.0000 -70.3020 0.0000 0.0088 0.0318 0.0000 0.0000 0.0000 0.0000 1.3932 0.0000 202.9980 202.9980
16.4500 83.6140 0.0000 -70.2215 0.0000 0.0086 0.0327 0.0000 0.0000 0.0000 0.0000 1.3944 0.0000 203.0785 203.0785
16.5500 82.1928 0.0000 -70.1409 0.0000 0.0084 0.0337 0.0000 0.0000 0.0000 0.0000 1.3956 0.0000 203.1591 203.1591
16.6500 80.7717 0.0000 -70.0604 0.0000 0.0082 0.0347 0.0000 0.0000 0.0000 0.0000 1.3968 0.0000 203.2396 203.2396
16.7500 79.3506 0.0000 -69.9799 0.0000 0.0080 0.0357 0.0000 0.0000 0.0000 0.0000 1.3980 0.0000 203.3201 203.3201
16.8500 77.9295 0.0000 -69.8993 0.0000 0.0078 0.0368 0.0000 0.0000 0.0000 0.0000 1.3992 0.0000 203.4007 203.4007
16.9500 76.5083 0.0000 -69.8188 0.0000 0.0075 0.0379 0.0000 0.0000 0.0000 0.0000 1.4004 0.0000 203.4812 203.4812
17.0500 75.0872 0.0000 -69.7383 0.0000 0.0073 0.0391 0.0000 0.0000 0.0000 0.0000 1.4016 0.0000 203.5617 203.5617
17.1500 73.6661 0.0000 -69.6577 0.0000 0.0070 0.0403 0.0000 0.0000 0.0000 0.0000 1.4028 0.0000 203.6422 203.6422
17.2500 72.2449 0.0000 -69.5772 0.0000 0.0067 0.0416 0.0000 0.0000 0.0000 0.0000 1.4040 0.0000 203.7228 203.7228
17.3500 70.8238 0.0000 -69.4967 0.0000 0.0063 0.0429 0.0000 0.0000 0.0000 0.0000 1.4052 0.0000 203.8033 203.8033
17.4500 69.5883 0.0000 -69.2853 0.0000 0.0062 0.0451 0.0000 0.0000 0.0000 0.0000 1.4064 0.0000 204.0147 204.0147
17.5500 68.6089 0.0000 -68.8936 0.0000 0.0063 0.0484 0.0000 0.0000 0.0000 0.0000 1.4076 0.0000 204.4064 204.4064
17.6500 67.6295 0.0000 -68.5018 0.0000 0.0065 0.0519 0.0000 0.0000 0.0000 0.0000 1.4088 0.0000 204.7982 204.7982
17.7500 66.6500 0.0000 -68.1100 0.0000 0.0066 0.0557 0.0000 0.0000 0.0000 0.0000 1.4100 0.0000 205.1900 205.1900
